genealogy_id,parent_id,child_id,parent_type
8,84428,84624,father
8,84429,84624,mother
8,84430,84625,father
8,84431,84625,mother
8,84432,84626,father
8,84433,84626,mother
8,84434,84627,father
8,84435,84627,mother
8,84436,84628,father
8,84437,84628,mother
8,84438,84629,father
8,84439,84629,mother
8,84440,84630,father
8,84441,84630,mother
8,84442,84631,father
8,84443,84631,mother
8,84444,84632,father
8,84445,84632,mother
8,84446,84633,father
8,84447,84633,mother
8,84448,84634,father
8,84449,84634,mother
8,84266,84635,father
8,84267,84635,mother
8,84451,84636,father
8,84452,84636,mother
8,84453,84637,father
8,84454,84637,mother
8,84455,84638,father
8,84456,84638,mother
8,84457,84639,father
8,84458,84639,mother
8,84459,84640,father
8,84460,84640,mother
8,84461,84641,father
8,84462,84641,mother
8,84463,84642,father
8,84464,84642,mother
8,84465,84643,father
8,84466,84643,mother
8,84467,84644,father
8,84468,84644,mother
8,84469,84645,father
8,84470,84645,mother
8,84471,84646,father
8,84472,84646,mother
8,84473,84647,father
8,84474,84647,mother
8,84475,84648,father
8,84476,84648,mother
8,84477,84649,father
8,84478,84649,mother
8,84479,84650,father
8,84480,84650,mother
8,84481,84651,father
8,84482,84651,mother
8,84483,84652,father
8,84484,84652,mother
8,84485,84653,father
8,84486,84653,mother
8,84487,84654,father
8,84488,84654,mother
8,84489,84655,father
8,84490,84655,mother
8,84491,84656,father
8,84492,84656,mother
8,84493,84657,father
8,84494,84657,mother
8,84495,84658,father
8,84496,84658,mother
8,84497,84659,father
8,84498,84659,mother
8,84499,84660,father
8,84500,84660,mother
8,84501,84661,father
8,84502,84661,mother
8,84503,84662,father
8,84504,84662,mother
8,84505,84663,father
8,84506,84663,mother
8,84507,84664,father
8,84508,84664,mother
8,84509,84665,father
8,84510,84665,mother
8,84511,84666,father
8,84512,84666,mother
8,84513,84667,father
8,84514,84667,mother
8,84515,84668,father
8,84516,84668,mother
8,84517,84669,father
8,84518,84669,mother
8,84519,84670,father
8,84520,84670,mother
8,84521,84671,father
8,84522,84671,mother
8,84523,84672,father
8,84524,84672,mother
8,84525,84673,father
8,84526,84673,mother
8,84527,84674,father
8,84528,84674,mother
8,84529,84675,father
8,84530,84675,mother
8,84531,84676,father
8,84532,84676,mother
8,84533,84677,father
8,84534,84677,mother
8,84535,84678,father
8,84536,84678,mother
8,84537,84679,father
8,84538,84679,mother
8,84539,84680,father
8,84540,84680,mother
8,84541,84681,father
8,84542,84681,mother
8,84543,84682,father
8,84544,84682,mother
8,84545,84683,father
8,84546,84683,mother
8,84547,84684,father
8,84548,84684,mother
8,84549,84685,father
8,84550,84685,mother
8,84551,84686,father
8,84552,84686,mother
8,84553,84687,father
8,84554,84687,mother
8,84555,84688,father
8,84556,84688,mother
8,84557,84689,father
8,84558,84689,mother
8,84559,84690,father
8,84560,84690,mother
8,84561,84691,father
8,84562,84691,mother
8,84563,84692,father
8,84564,84692,mother
8,84565,84693,father
8,84566,84693,mother
8,84567,84694,father
8,84568,84694,mother
8,84569,84695,father
8,84570,84695,mother
8,84571,84696,father
8,84572,84696,mother
8,84573,84697,father
8,84574,84697,mother
8,84575,84698,father
8,84576,84698,mother
8,84577,84699,father
8,84578,84699,mother
8,84579,84700,father
8,84580,84700,mother
8,84581,84701,father
8,84582,84701,mother
8,84583,84702,father
8,84584,84702,mother
8,84585,84703,father
8,84586,84703,mother
8,84587,84704,father
8,84588,84704,mother
8,84589,84705,father
8,84590,84705,mother
8,84591,84706,father
8,84592,84706,mother
8,84593,84707,father
8,84594,84707,mother
8,84595,84708,father
8,84596,84708,mother
8,84597,84709,father
8,84598,84709,mother
8,84599,84710,father
8,84600,84710,mother
8,84601,84711,father
8,84602,84711,mother
8,84603,84712,father
8,84604,84712,mother
8,84605,84713,father
8,84606,84713,mother
8,84607,84714,father
8,84608,84714,mother
8,84609,84715,father
8,84610,84715,mother
8,84611,84716,father
8,84612,84716,mother
8,84613,84717,father
8,84614,84717,mother
8,84615,84718,father
8,84616,84718,mother
8,84617,84719,father
8,84618,84719,mother
8,84619,84720,father
8,84620,84720,mother
8,84621,84721,father
8,84622,84721,mother
8,84623,84722,father
8,84624,84722,mother
8,84625,84723,father
8,84626,84723,mother
8,84627,84724,father
8,84628,84724,mother
8,84629,84725,father
8,84630,84725,mother
8,84631,84726,father
8,84632,84726,mother
8,84633,84727,father
8,84634,84727,mother
8,84451,84728,father
8,84452,84728,mother
8,84453,84729,father
8,84454,84729,mother
8,84455,84730,father
8,84456,84730,mother
8,84457,84731,father
8,84458,84731,mother
8,84459,84732,father
8,84460,84732,mother
8,84461,84733,father
8,84462,84733,mother
8,84463,84734,father
8,84464,84734,mother
8,84465,84735,father
8,84466,84735,mother
8,84467,84736,father
8,84468,84736,mother
8,84469,84737,father
8,84470,84737,mother
8,84471,84738,father
8,84472,84738,mother
8,84473,84739,father
8,84474,84739,mother
8,84475,84740,father
8,84476,84740,mother
8,84477,84741,father
8,84478,84741,mother
8,84479,84742,father
8,84480,84742,mother
8,84481,84743,father
8,84482,84743,mother
8,84483,84744,father
8,84484,84744,mother
8,84485,84745,father
8,84486,84745,mother
8,84487,84746,father
8,84488,84746,mother
8,84489,84747,father
8,84490,84747,mother
8,84491,84748,father
8,84492,84748,mother
8,84493,84749,father
8,84494,84749,mother
8,84495,84750,father
8,84496,84750,mother
8,84497,84751,father
8,84498,84751,mother
8,84499,84752,father
8,84500,84752,mother
8,84501,84753,father
8,84502,84753,mother
8,84503,84754,father
8,84504,84754,mother
8,84505,84755,father
8,84506,84755,mother
8,84507,84756,father
8,84508,84756,mother
8,84509,84757,father
8,84510,84757,mother
8,84511,84758,father
8,84512,84758,mother
8,84513,84759,father
8,84514,84759,mother
8,84515,84760,father
8,84516,84760,mother
8,84517,84761,father
8,84518,84761,mother
8,84519,84762,father
8,84520,84762,mother
8,84521,84763,father
8,84522,84763,mother
8,84523,84764,father
8,84524,84764,mother
8,84525,84765,father
8,84526,84765,mother
8,84527,84766,father
8,84528,84766,mother
8,84529,84767,father
8,84530,84767,mother
8,84531,84768,father
8,84532,84768,mother
8,84533,84769,father
8,84534,84769,mother
8,84535,84770,father
8,84536,84770,mother
8,84537,84771,father
8,84538,84771,mother
8,84539,84772,father
8,84540,84772,mother
8,84541,84773,father
8,84542,84773,mother
8,84543,84774,father
8,84544,84774,mother
8,84545,84775,father
8,84546,84775,mother
8,84547,84776,father
8,84548,84776,mother
8,84549,84777,father
8,84550,84777,mother
8,84551,84778,father
8,84552,84778,mother
8,84553,84779,father
8,84554,84779,mother
8,84555,84780,father
8,84556,84780,mother
8,84557,84781,father
8,84558,84781,mother
8,84559,84782,father
8,84560,84782,mother
8,84561,84783,father
8,84562,84783,mother
8,84563,84784,father
8,84564,84784,mother
8,84565,84785,father
8,84566,84785,mother
8,84567,84786,father
8,84568,84786,mother
8,84569,84787,father
8,84570,84787,mother
8,84571,84788,father
8,84572,84788,mother
8,84573,84789,father
8,84574,84789,mother
8,84575,84790,father
8,84576,84790,mother
8,84577,84791,father
8,84578,84791,mother
8,84579,84792,father
8,84580,84792,mother
8,84581,84793,father
8,84582,84793,mother
8,84583,84794,father
8,84584,84794,mother
8,84585,84795,father
8,84586,84795,mother
8,84587,84796,father
8,84588,84796,mother
8,84589,84797,father
8,84590,84797,mother
8,84591,84798,father
8,84592,84798,mother
8,84593,84799,father
8,84594,84799,mother
8,84595,84800,father
8,84596,84800,mother
8,84597,84801,father
8,84598,84801,mother
8,84599,84802,father
8,84600,84802,mother
8,84601,84803,father
8,84602,84803,mother
8,84603,84804,father
8,84604,84804,mother
8,84605,84805,father
8,84606,84805,mother
8,84607,84806,father
8,84608,84806,mother
8,84609,84807,father
8,84610,84807,mother
8,84611,84808,father
8,84612,84808,mother
8,84613,84809,father
8,84614,84809,mother
8,84615,84810,father
8,84616,84810,mother
8,84617,84811,father
8,84618,84811,mother
8,84619,84812,father
8,84620,84812,mother
8,84621,84813,father
8,84622,84813,mother
8,84623,84814,father
8,84624,84814,mother
8,84625,84815,father
8,84626,84815,mother
8,84627,84816,father
8,84628,84816,mother
8,84629,84817,father
8,84630,84817,mother
8,84631,84818,father
8,84632,84818,mother
8,84633,84819,father
8,84634,84819,mother
8,84451,84820,father
8,84452,84820,mother
8,84636,84821,father
8,84637,84821,mother
8,84638,84822,father
8,84639,84822,mother
8,84640,84823,father
8,84641,84823,mother
8,84642,84824,father
8,84643,84824,mother
8,84644,84825,father
8,84645,84825,mother
8,84646,84826,father
8,84647,84826,mother
8,84648,84827,father
8,84649,84827,mother
8,84650,84828,father
8,84651,84828,mother
8,84652,84829,father
8,84653,84829,mother
8,84654,84830,father
8,84655,84830,mother
8,84656,84831,father
8,84657,84831,mother
8,84658,84832,father
8,84659,84832,mother
8,84660,84833,father
8,84661,84833,mother
8,84662,84834,father
8,84663,84834,mother
8,84664,84835,father
8,84665,84835,mother
8,84666,84836,father
8,84667,84836,mother
8,84668,84837,father
8,84669,84837,mother
8,84670,84838,father
8,84671,84838,mother
8,84672,84839,father
8,84673,84839,mother
8,84674,84840,father
8,84675,84840,mother
8,84676,84841,father
8,84677,84841,mother
8,84678,84842,father
8,84679,84842,mother
8,84680,84843,father
8,84681,84843,mother
8,84682,84844,father
8,84683,84844,mother
8,84684,84845,father
8,84685,84845,mother
8,84686,84846,father
8,84687,84846,mother
8,84688,84847,father
8,84689,84847,mother
8,84690,84848,father
8,84691,84848,mother
8,84692,84849,father
8,84693,84849,mother
8,84694,84850,father
8,84695,84850,mother
8,84696,84851,father
8,84697,84851,mother
8,84698,84852,father
8,84699,84852,mother
8,84700,84853,father
8,84701,84853,mother
8,84702,84854,father
8,84703,84854,mother
8,84704,84855,father
8,84705,84855,mother
8,84706,84856,father
8,84707,84856,mother
8,84708,84857,father
8,84709,84857,mother
8,84710,84858,father
8,84711,84858,mother
8,84712,84859,father
8,84713,84859,mother
8,84714,84860,father
8,84715,84860,mother
8,84716,84861,father
8,84717,84861,mother
8,84718,84862,father
8,84719,84862,mother
8,84720,84863,father
8,84721,84863,mother
8,84722,84864,father
8,84723,84864,mother
8,84724,84865,father
8,84725,84865,mother
8,84726,84866,father
8,84727,84866,mother
8,84728,84867,father
8,84729,84867,mother
8,84730,84868,father
8,84731,84868,mother
8,84732,84869,father
8,84733,84869,mother
8,84734,84870,father
8,84735,84870,mother
8,84736,84871,father
8,84737,84871,mother
8,84738,84872,father
8,84739,84872,mother
8,84740,84873,father
8,84741,84873,mother
8,84742,84874,father
8,84743,84874,mother
8,84744,84875,father
8,84745,84875,mother
8,84746,84876,father
8,84747,84876,mother
8,84748,84877,father
8,84749,84877,mother
8,84750,84878,father
8,84751,84878,mother
8,84752,84879,father
8,84753,84879,mother
8,84754,84880,father
8,84755,84880,mother
8,84756,84881,father
8,84757,84881,mother
8,84758,84882,father
8,84759,84882,mother
8,84760,84883,father
8,84761,84883,mother
8,84762,84884,father
8,84763,84884,mother
8,84764,84885,father
8,84765,84885,mother
8,84766,84886,father
8,84767,84886,mother
8,84768,84887,father
8,84769,84887,mother
8,84770,84888,father
8,84771,84888,mother
8,84772,84889,father
8,84773,84889,mother
8,84774,84890,father
8,84775,84890,mother
8,84776,84891,father
8,84777,84891,mother
8,84778,84892,father
8,84779,84892,mother
8,84780,84893,father
8,84781,84893,mother
8,84782,84894,father
8,84783,84894,mother
8,84784,84895,father
8,84785,84895,mother
8,84786,84896,father
8,84787,84896,mother
8,84788,84897,father
8,84789,84897,mother
8,84790,84898,father
8,84791,84898,mother
8,84792,84899,father
8,84793,84899,mother
8,84794,84900,father
8,84795,84900,mother
8,84796,84901,father
8,84797,84901,mother
8,84798,84902,father
8,84799,84902,mother
8,84800,84903,father
8,84801,84903,mother
8,84802,84904,father
8,84803,84904,mother
8,84804,84905,father
8,84805,84905,mother
8,84806,84906,father
8,84807,84906,mother
8,84808,84907,father
8,84809,84907,mother
8,84810,84908,father
8,84811,84908,mother
8,84812,84909,father
8,84813,84909,mother
8,84814,84910,father
8,84815,84910,mother
8,84816,84911,father
8,84817,84911,mother
8,84818,84912,father
8,84819,84912,mother
8,84636,84913,father
8,84637,84913,mother
8,84638,84914,father
8,84639,84914,mother
8,84640,84915,father
8,84641,84915,mother
8,84642,84916,father
8,84643,84916,mother
8,84644,84917,father
8,84645,84917,mother
8,84646,84918,father
8,84647,84918,mother
8,84648,84919,father
8,84649,84919,mother
8,84650,84920,father
8,84651,84920,mother
8,84652,84921,father
8,84653,84921,mother
8,84654,84922,father
8,84655,84922,mother
8,84656,84923,father
8,84657,84923,mother
8,84658,84924,father
8,84659,84924,mother
8,84660,84925,father
8,84661,84925,mother
8,84662,84926,father
8,84663,84926,mother
8,84664,84927,father
8,84665,84927,mother
8,84666,84928,father
8,84667,84928,mother
8,84668,84929,father
8,84669,84929,mother
8,84670,84930,father
8,84671,84930,mother
8,84672,84931,father
8,84673,84931,mother
8,84674,84932,father
8,84675,84932,mother
8,84676,84933,father
8,84677,84933,mother
8,84678,84934,father
8,84679,84934,mother
8,84680,84935,father
8,84681,84935,mother
8,84682,84936,father
8,84683,84936,mother
8,84684,84937,father
8,84685,84937,mother
8,84686,84938,father
8,84687,84938,mother
8,84688,84939,father
8,84689,84939,mother
8,84690,84940,father
8,84691,84940,mother
8,84692,84941,father
8,84693,84941,mother
8,84694,84942,father
8,84695,84942,mother
8,84696,84943,father
8,84697,84943,mother
8,84698,84944,father
8,84699,84944,mother
8,84700,84945,father
8,84701,84945,mother
8,84702,84946,father
8,84703,84946,mother
8,84704,84947,father
8,84705,84947,mother
8,84706,84948,father
8,84707,84948,mother
8,84708,84949,father
8,84709,84949,mother
8,84710,84950,father
8,84711,84950,mother
8,84712,84951,father
8,84713,84951,mother
8,84714,84952,father
8,84715,84952,mother
8,84716,84953,father
8,84717,84953,mother
8,84718,84954,father
8,84719,84954,mother
8,84720,84955,father
8,84721,84955,mother
8,84722,84956,father
8,84723,84956,mother
8,84724,84957,father
8,84725,84957,mother
8,84726,84958,father
8,84727,84958,mother
8,84728,84959,father
8,84729,84959,mother
8,84730,84960,father
8,84731,84960,mother
8,84732,84961,father
8,84733,84961,mother
8,84734,84962,father
8,84735,84962,mother
8,84736,84963,father
8,84737,84963,mother
8,84738,84964,father
8,84739,84964,mother
8,84740,84965,father
8,84741,84965,mother
8,84742,84966,father
8,84743,84966,mother
8,84744,84967,father
8,84745,84967,mother
8,84746,84968,father
8,84747,84968,mother
8,84748,84969,father
8,84749,84969,mother
8,84750,84970,father
8,84751,84970,mother
8,84752,84971,father
8,84753,84971,mother
8,84754,84972,father
8,84755,84972,mother
8,84756,84973,father
8,84757,84973,mother
8,84758,84974,father
8,84759,84974,mother
8,84760,84975,father
8,84761,84975,mother
8,84762,84976,father
8,84763,84976,mother
8,84764,84977,father
8,84765,84977,mother
8,84766,84978,father
8,84767,84978,mother
8,84768,84979,father
8,84769,84979,mother
8,84770,84980,father
8,84771,84980,mother
8,84772,84981,father
8,84773,84981,mother
8,84774,84982,father
8,84775,84982,mother
8,84776,84983,father
8,84777,84983,mother
8,84778,84984,father
8,84779,84984,mother
8,84780,84985,father
8,84781,84985,mother
8,84782,84986,father
8,84783,84986,mother
8,84784,84987,father
8,84785,84987,mother
8,84786,84988,father
8,84787,84988,mother
8,84788,84989,father
8,84789,84989,mother
8,84790,84990,father
8,84791,84990,mother
8,84792,84991,father
8,84793,84991,mother
8,84794,84992,father
8,84795,84992,mother
8,84796,84993,father
8,84797,84993,mother
8,84798,84994,father
8,84799,84994,mother
8,84800,84995,father
8,84801,84995,mother
8,84802,84996,father
8,84803,84996,mother
8,84804,84997,father
8,84805,84997,mother
8,84806,84998,father
8,84807,84998,mother
8,84808,84999,father
8,84809,84999,mother
8,84810,85000,father
8,84811,85000,mother
8,84812,85001,father
8,84813,85001,mother
8,84814,85002,father
8,84815,85002,mother
8,84816,85003,father
8,84817,85003,mother
8,84818,85004,father
8,84819,85004,mother
8,84636,85005,father
8,84637,85005,mother
8,84821,85006,father
8,84822,85006,mother
8,84823,85007,father
8,84824,85007,mother
8,84825,85008,father
8,84826,85008,mother
8,84827,85009,father
8,84828,85009,mother
8,84829,85010,father
8,84830,85010,mother
8,84831,85011,father
8,84832,85011,mother
8,84833,85012,father
8,84834,85012,mother
8,84835,85013,father
8,84836,85013,mother
8,84837,85014,father
8,84838,85014,mother
8,84839,85015,father
8,84840,85015,mother
8,84841,85016,father
8,84842,85016,mother
8,84843,85017,father
8,84844,85017,mother
8,84845,85018,father
8,84846,85018,mother
8,84847,85019,father
8,84848,85019,mother
8,84849,85020,father
8,84850,85020,mother
8,84851,85021,father
8,84852,85021,mother
8,84853,85022,father
8,84854,85022,mother
8,84855,85023,father
8,84856,85023,mother
8,84857,85024,father
8,84858,85024,mother
8,84859,85025,father
8,84860,85025,mother
8,84861,85026,father
8,84862,85026,mother
8,84863,85027,father
8,84864,85027,mother
8,84865,85028,father
8,84866,85028,mother
8,84867,85029,father
8,84868,85029,mother
8,84869,85030,father
8,84870,85030,mother
8,84871,85031,father
8,84872,85031,mother
8,84873,85032,father
8,84874,85032,mother
8,84875,85033,father
8,84876,85033,mother
8,84877,85034,father
8,84878,85034,mother
8,84879,85035,father
8,84880,85035,mother
8,84881,85036,father
8,84882,85036,mother
8,84883,85037,father
8,84884,85037,mother
8,84885,85038,father
8,84886,85038,mother
8,84887,85039,father
8,84888,85039,mother
8,84889,85040,father
8,84890,85040,mother
8,84891,85041,father
8,84892,85041,mother
8,84893,85042,father
8,84894,85042,mother
8,84895,85043,father
8,84896,85043,mother
8,84897,85044,father
8,84898,85044,mother
8,84899,85045,father
8,84900,85045,mother
8,84901,85046,father
8,84902,85046,mother
8,84903,85047,father
8,84904,85047,mother
8,84905,85048,father
8,84906,85048,mother
8,84907,85049,father
8,84908,85049,mother
8,84909,85050,father
8,84910,85050,mother
8,84911,85051,father
8,84912,85051,mother
8,84913,85052,father
8,84914,85052,mother
8,84915,85053,father
8,84916,85053,mother
8,84917,85054,father
8,84918,85054,mother
8,84919,85055,father
8,84920,85055,mother
8,84921,85056,father
8,84922,85056,mother
8,84923,85057,father
8,84924,85057,mother
8,84925,85058,father
8,84926,85058,mother
8,84927,85059,father
8,84928,85059,mother
8,84929,85060,father
8,84930,85060,mother
8,84931,85061,father
8,84932,85061,mother
8,84933,85062,father
8,84934,85062,mother
8,84935,85063,father
8,84936,85063,mother
8,84937,85064,father
8,84938,85064,mother
8,84939,85065,father
8,84940,85065,mother
8,84941,85066,father
8,84942,85066,mother
8,84943,85067,father
8,84944,85067,mother
8,84945,85068,father
8,84946,85068,mother
8,84947,85069,father
8,84948,85069,mother
8,84949,85070,father
8,84950,85070,mother
8,84951,85071,father
8,84952,85071,mother
8,84953,85072,father
8,84954,85072,mother
8,84955,85073,father
8,84956,85073,mother
8,84957,85074,father
8,84958,85074,mother
8,84959,85075,father
8,84960,85075,mother
8,84961,85076,father
8,84962,85076,mother
8,84963,85077,father
8,84964,85077,mother
8,84965,85078,father
8,84966,85078,mother
8,84967,85079,father
8,84968,85079,mother
8,84969,85080,father
8,84970,85080,mother
8,84971,85081,father
8,84972,85081,mother
8,84973,85082,father
8,84974,85082,mother
8,84975,85083,father
8,84976,85083,mother
8,84977,85084,father
8,84978,85084,mother
8,84979,85085,father
8,84980,85085,mother
8,84981,85086,father
8,84982,85086,mother
8,84983,85087,father
8,84984,85087,mother
8,84985,85088,father
8,84986,85088,mother
8,84987,85089,father
8,84988,85089,mother
8,84989,85090,father
8,84990,85090,mother
8,84991,85091,father
8,84992,85091,mother
8,84993,85092,father
8,84994,85092,mother
8,84995,85093,father
8,84996,85093,mother
8,84997,85094,father
8,84998,85094,mother
8,84999,85095,father
8,85000,85095,mother
8,85001,85096,father
8,85002,85096,mother
8,85003,85097,father
8,85004,85097,mother
8,84821,85098,father
8,84822,85098,mother
8,84823,85099,father
8,84824,85099,mother
8,84825,85100,father
8,84826,85100,mother
8,84827,85101,father
8,84828,85101,mother
8,84829,85102,father
8,84830,85102,mother
8,84831,85103,father
8,84832,85103,mother
8,84833,85104,father
8,84834,85104,mother
8,84835,85105,father
8,84836,85105,mother
8,84837,85106,father
8,84838,85106,mother
8,84839,85107,father
8,84840,85107,mother
8,84841,85108,father
8,84842,85108,mother
8,84843,85109,father
8,84844,85109,mother
8,84845,85110,father
8,84846,85110,mother
8,84847,85111,father
8,84848,85111,mother
8,84849,85112,father
8,84850,85112,mother
8,84851,85113,father
8,84852,85113,mother
8,84853,85114,father
8,84854,85114,mother
8,84855,85115,father
8,84856,85115,mother
8,84857,85116,father
8,84858,85116,mother
8,84859,85117,father
8,84860,85117,mother
8,84861,85118,father
8,84862,85118,mother
8,84863,85119,father
8,84864,85119,mother
8,84865,85120,father
8,84866,85120,mother
8,84867,85121,father
8,84868,85121,mother
8,84869,85122,father
8,84870,85122,mother
8,84871,85123,father
8,84872,85123,mother
8,84873,85124,father
8,84874,85124,mother
8,84875,85125,father
8,84876,85125,mother
8,84877,85126,father
8,84878,85126,mother
8,84879,85127,father
8,84880,85127,mother
8,84881,85128,father
8,84882,85128,mother
8,84883,85129,father
8,84884,85129,mother
8,84885,85130,father
8,84886,85130,mother
8,84887,85131,father
8,84888,85131,mother
8,84889,85132,father
8,84890,85132,mother
8,84891,85133,father
8,84892,85133,mother
8,84893,85134,father
8,84894,85134,mother
8,84895,85135,father
8,84896,85135,mother
8,84897,85136,father
8,84898,85136,mother
8,84899,85137,father
8,84900,85137,mother
8,84901,85138,father
8,84902,85138,mother
8,84903,85139,father
8,84904,85139,mother
8,84905,85140,father
8,84906,85140,mother
8,84907,85141,father
8,84908,85141,mother
8,84909,85142,father
8,84910,85142,mother
8,84911,85143,father
8,84912,85143,mother
8,84913,85144,father
8,84914,85144,mother
8,84915,85145,father
8,84916,85145,mother
8,84917,85146,father
8,84918,85146,mother
8,84919,85147,father
8,84920,85147,mother
8,84921,85148,father
8,84922,85148,mother
8,84923,85149,father
8,84924,85149,mother
8,84925,85150,father
8,84926,85150,mother
8,84927,85151,father
8,84928,85151,mother
8,84929,85152,father
8,84930,85152,mother
8,84931,85153,father
8,84932,85153,mother
8,84933,85154,father
8,84934,85154,mother
8,84935,85155,father
8,84936,85155,mother
8,84937,85156,father
8,84938,85156,mother
8,84939,85157,father
8,84940,85157,mother
8,84941,85158,father
8,84942,85158,mother
8,84943,85159,father
8,84944,85159,mother
8,84945,85160,father
8,84946,85160,mother
8,84947,85161,father
8,84948,85161,mother
8,84949,85162,father
8,84950,85162,mother
8,84951,85163,father
8,84952,85163,mother
8,84953,85164,father
8,84954,85164,mother
8,84955,85165,father
8,84956,85165,mother
8,84957,85166,father
8,84958,85166,mother
8,84959,85167,father
8,84960,85167,mother
8,84961,85168,father
8,84962,85168,mother
8,84963,85169,father
8,84964,85169,mother
8,84965,85170,father
8,84966,85170,mother
8,84967,85171,father
8,84968,85171,mother
8,84969,85172,father
8,84970,85172,mother
8,84971,85173,father
8,84972,85173,mother
8,84973,85174,father
8,84974,85174,mother
8,84975,85175,father
8,84976,85175,mother
8,84977,85176,father
8,84978,85176,mother
8,84979,85177,father
8,84980,85177,mother
8,84981,85178,father
8,84982,85178,mother
8,84983,85179,father
8,84984,85179,mother
8,84985,85180,father
8,84986,85180,mother
8,84987,85181,father
8,84988,85181,mother
8,84989,85182,father
8,84990,85182,mother
8,84991,85183,father
8,84992,85183,mother
8,84993,85184,father
8,84994,85184,mother
8,84995,85185,father
8,84996,85185,mother
8,84997,85186,father
8,84998,85186,mother
8,84999,85187,father
8,85000,85187,mother
8,85001,85188,father
8,85002,85188,mother
8,85003,85189,father
8,85004,85189,mother
8,84821,85190,father
8,84822,85190,mother
8,85006,85191,father
8,85007,85191,mother
8,85008,85192,father
8,85009,85192,mother
8,85010,85193,father
8,85011,85193,mother
8,85012,85194,father
8,85013,85194,mother
8,85014,85195,father
8,85015,85195,mother
8,85016,85196,father
8,85017,85196,mother
8,85018,85197,father
8,85019,85197,mother
8,85020,85198,father
8,85021,85198,mother
8,85022,85199,father
8,85023,85199,mother
8,85024,85200,father
8,85025,85200,mother
8,85026,85201,father
8,85027,85201,mother
8,85028,85202,father
8,85029,85202,mother
8,85030,85203,father
8,85031,85203,mother
8,85032,85204,father
8,85033,85204,mother
8,85034,85205,father
8,85035,85205,mother
8,85036,85206,father
8,85037,85206,mother
8,85038,85207,father
8,85039,85207,mother
8,85040,85208,father
8,85041,85208,mother
8,85042,85209,father
8,85043,85209,mother
8,85044,85210,father
8,85045,85210,mother
8,85046,85211,father
8,85047,85211,mother
8,85048,85212,father
8,85049,85212,mother
8,85050,85213,father
8,85051,85213,mother
8,85052,85214,father
8,85053,85214,mother
8,85054,85215,father
8,85055,85215,mother
8,85056,85216,father
8,85057,85216,mother
8,85058,85217,father
8,85059,85217,mother
8,85060,85218,father
8,85061,85218,mother
8,85062,85219,father
8,85063,85219,mother
8,85064,85220,father
8,85065,85220,mother
8,85066,85221,father
8,85067,85221,mother
8,85068,85222,father
8,85069,85222,mother
8,85070,85223,father
8,85071,85223,mother
8,85072,85224,father
8,85073,85224,mother
8,85074,85225,father
8,85075,85225,mother
8,85076,85226,father
8,85077,85226,mother
8,85078,85227,father
8,85079,85227,mother
8,85080,85228,father
8,85081,85228,mother
8,85082,85229,father
8,85083,85229,mother
8,85084,85230,father
8,85085,85230,mother
8,85086,85231,father
8,85087,85231,mother
8,85088,85232,father
8,85089,85232,mother
8,85090,85233,father
8,85091,85233,mother
8,85092,85234,father
8,85093,85234,mother
8,85094,85235,father
8,85095,85235,mother
8,85096,85236,father
8,85097,85236,mother
8,85098,85237,father
8,85099,85237,mother
8,85100,85238,father
8,85101,85238,mother
8,85102,85239,father
8,85103,85239,mother
8,85104,85240,father
8,85105,85240,mother
8,85106,85241,father
8,85107,85241,mother
8,85108,85242,father
8,85109,85242,mother
8,85110,85243,father
8,85111,85243,mother
8,85112,85244,father
8,85113,85244,mother
8,85114,85245,father
8,85115,85245,mother
8,85116,85246,father
8,85117,85246,mother
8,85118,85247,father
8,85119,85247,mother
8,85120,85248,father
8,85121,85248,mother
8,85122,85249,father
8,85123,85249,mother
8,85124,85250,father
8,85125,85250,mother
8,85126,85251,father
8,85127,85251,mother
8,85128,85252,father
8,85129,85252,mother
8,85130,85253,father
8,85131,85253,mother
8,85132,85254,father
8,85133,85254,mother
8,85134,85255,father
8,85135,85255,mother
8,85136,85256,father
8,85137,85256,mother
8,85138,85257,father
8,85139,85257,mother
8,85140,85258,father
8,85141,85258,mother
8,85142,85259,father
8,85143,85259,mother
8,85144,85260,father
8,85145,85260,mother
8,85146,85261,father
8,85147,85261,mother
8,85148,85262,father
8,85149,85262,mother
8,85150,85263,father
8,85151,85263,mother
8,85152,85264,father
8,85153,85264,mother
8,85154,85265,father
8,85155,85265,mother
8,85156,85266,father
8,85157,85266,mother
8,85158,85267,father
8,85159,85267,mother
8,85160,85268,father
8,85161,85268,mother
8,85162,85269,father
8,85163,85269,mother
8,85164,85270,father
8,85165,85270,mother
8,85166,85271,father
8,85167,85271,mother
8,85168,85272,father
8,85169,85272,mother
8,85170,85273,father
8,85171,85273,mother
8,85172,85274,father
8,85173,85274,mother
8,85174,85275,father
8,85175,85275,mother
8,85176,85276,father
8,85177,85276,mother
8,85178,85277,father
8,85179,85277,mother
8,85180,85278,father
8,85181,85278,mother
8,85182,85279,father
8,85183,85279,mother
8,85184,85280,father
8,85185,85280,mother
8,85186,85281,father
8,85187,85281,mother
8,85188,85282,father
8,85189,85282,mother
8,85006,85283,father
8,85007,85283,mother
8,85008,85284,father
8,85009,85284,mother
8,85010,85285,father
8,85011,85285,mother
8,85012,85286,father
8,85013,85286,mother
8,85014,85287,father
8,85015,85287,mother
8,85016,85288,father
8,85017,85288,mother
8,85018,85289,father
